241 A14 6 A32 A43 991 A61 A74 3 A93 A101 2 A122 59 A143 A152 1 A173 2 A191 A201 1
242 A11 48 A30 A41 9557 A61 A75 3 A93 A101 4 A124 49 A143 A153 2 A173 2 A191 A201 2
243 A14 12 A34 A49 2528 A61 A73 3 A92 A101 2 A121 55 A143 A152 2 A173 1 A191 A201 1
244 A14 12 A31 A48 7474 A63 A73 4 A92 A101 3 A121 43 A143 A152 1 A172 2 A191 A201 1
245 A14 24 A32 A49 3062 A61 A74 4 A93 A101 1 A121 85 A143 A152 1 A173 1 A192 A201 1
246 A14 12 A34 A43 8710 A61 A75 4 A93 A101 4 A121 42 A143 A152 3 A173 1 A191 A201 1
247 A14 6 A30 A40 1271 A62 A73 4 A93 A101 1 A124 82 A141 A151 1 A173 1 A191 A202 1
248 A13 24 A32 A42 5189 A61 A73 2 A93 A101 2 A121 54 A143 A152 1 A173 1 A191 A201 1
249 A14 18 A32 A43 12276 A61 A71 3 A92 A102 4 A121 32 A143 A151 1 A173 1 A191 A201 2
250 A11 6 A34 A40 4043 A64 A74 3 A92 A101 4 A121 99 A143 A152 2 A172 1 A192 A201 1
251 A13 12 A32 A42 7971 A61 A73 1 A92 A101 2 A123 78 A143 A152 1 A172 1 A191 A201 1
252 A12 30 A32 A40 15443 A61 A73 4 A92 A103 2 A124 30 A141 A152 1 A173 1 A191 A201 2
253 A14 24 A33 A42 594 A62 A73 2 A93 A101 3 A122 55 A143 A152 2 A173 1 A191 A201 1
254 A12 9 A32 A42 4827 A65 A74 2 A93 A101 1 A123 61 A143 A152 1 A173 1 A192 A201 1
255 A12 60 A33 A43 5025 A65 A73 1 A93 A101 1 A121 99 A143 A152 1 A172 1 A191 A201 1
256 A14 24 A34 A43 6493 A61 A73 4 A93 A101 2 A121 88 A143 A152 2 A172 1 A191 A201 1
257 A11 12 A31 A43 8204 A61 A73 4 A91 A101 1 A124 32 A143 A153 1 A173 1 A191 A201 2
258 A14 15 A32 A41 1930 A62 A72 1 A92 A101 4 A123 85 A143 A152 1 A173 1 A192 A201 1
259 A14 11 A34 A43 5683 A62 A71 4 A92 A101 4 A121 62 A143 A152 3 A172 1 A191 A201 1
260 A11 12 A32 A42 601 A61 A73 2 A93 A101 2 A121 56 A143 A152 1 A173 1 A191 A201 1
261 A11 24 A32 A43 6243 A61 A75 4 A92 A101 4 A123 40 A143 A152 1 A173 1 A191 A201 1
262 A11 18 A34 A40 8226 A61 A75 2 A93 A101 4 A124 36 A143 A153 3 A174 1 A192 A201 1
263 A14 12 A34 A46 7285 A61 A75 2 A92 A101 4 A124 98 A141 A153 3 A172 1 A191 A201 1
264 A14 10 A34 A40 8713 A61 A75 3 A93 A101 4 A121 53 A143 A152 2 A172 2 A191 A202 1
265 A12 15 A32 A43 15395 A61 A75 4 A93 A101 3 A123 36 A143 A152 1 A173 2 A191 A201 2
266 A14 36 A34 A49 3924 A65 A75 4 A93 A101 4 A121 49 A143 A152 2 A173 1 A191 A201 1
267 A14 24 A32 A43 8022 A61 A72 4 A92 A101 3 A123 79 A142 A152 1 A173 1 A192 A201 1
268 A11 14 A32 A40 12580 A61 A75 1 A91 A101 4 A122 23 A143 A152 1 A174 1 A192 A202 2
269 A14 24 A32 A43 5880 A65 A75 4 A93 A101 2 A123 99 A143 A152 2 A173 1 A191 A201 1
270 A14 18 A32 A40 3915 A65 A74 4 A93 A101 3 A122 97 A143 A152 1 A173 1 A191 A202 1
271 A14 12 A34 A42 4935 A63 A74 3 A92 A101 4 A123 91 A143 A151 1 A173 1 A192 A201 1
272 A12 48 A31 A40 6360 A65 A71 4 A93 A102 4 A124 41 A143 A153 1 A174 1 A192 A201 1
273 A12 48 A32 A43 19494 A61 A74 4 A93 A101 4 A121 22 A143 A152 2 A173 1 A191 A201 2
274 A11 30 A32 A45 6040 A61 A72 1 A91 A101 1 A124 20 A143 A152 1 A172 1 A192 A201 2
275 A14 9 A32 A43 1228 A61 A73 1 A93 A101 2 A121 77 A143 A152 1 A173 2 A191 A201 1
276 A14 18 A34 A43 1470 A61 A73 2 A92 A101 2 A123 67 A143 A152 2 A173 1 A191 A201 1
277 A11 12 A32 A42 1997 A65 A75 2 A91 A101 4 A122 74 A143 A152 1 A172 1 A192 A201 1
278 A14 6 A32 A42 18619 A61 A72 1 A92 A101 4 A122 32 A143 A152 1 A173 1 A191 A201 2
279 A14 24 A32 A43 6865 A62 A73 4 A93 A101 4 A123 45 A143 A151 1 A174 1 A192 A201 1
280 A14 15 A34 A41 6980 A64 A75 3 A93 A101 4 A124 40 A143 A151 2 A173 1 A192 A201 1
281 A14 12 A32 A42 371 A61 A73 4 A93 A101 2 A121 68 A143 A152 1 A173 1 A191 A201 1
282 A13 18 A31 A43 7342 A65 A74 4 A93 A101 4 A123 69 A141 A152 1 A172 1 A191 A201 1
283 A14 15 A34 A42 5920 A65 A75 4 A93 A101 4 A122 61 A143 A152 1 A173 1 A191 A201 1
284 A12 24 A34 A40 7471 A62 A72 4 A91 A101 2 A123 56 A143 A152 1 A173 1 A192 A201 1
285 A11 47 A32 A40 1481 A61 A72 1 A92 A101 1 A121 92 A143 A152 1 A172 1 A192 A201 1
286 A11 48 A32 A41 3352 A61 A74 4 A93 A101 3 A122 57 A143 A152 1 A173 2 A191 A201 1
287 A12 48 A33 A410 2195 A62 A71 2 A93 A101 4 A124 48 A143 A153 1 A174 1 A192 A201 1
288 A12 12 A32 A43 8302 A61 A73 4 A92 A103 4 A121 44 A143 A152 2 A173 1 A192 A201 1
289 A11 24 A33 A43 10073 A61 A72 4 A94 A101 4 A121 26 A142 A152 1 A173 1 A191 A201 2
290 A14 12 A32 A49 3952 A61 A73 2 A94 A101 2 A121 67 A143 A152 1 A173 1 A192 A202 1
291 A12 36 A32 A41 14453 A61 A72 1 A94 A101 4 A123 23 A143 A151 1 A174 1 A192 A201 2
292 A11 24 A34 A41 5794 A61 A75 2 A92 A101 4 A124 78 A143 A153 2 A174 2 A192 A201 1
293 A13 42 A34 A41 2164 A61 A75 4 A93 A101 4 A124 52 A143 A153 1 A173 1 A191 A201 1
294 A14 48 A34 A49 7945 A65 A75 4 A91 A101 2 A123 60 A141 A152 2 A174 2 A191 A201 1
295 A12 48 A32 A42 7514 A61 A72 1 A92 A101 2 A123 19 A143 A152 1 A173 1 A192 A201 2
296 A14 12 A32 A41 1464 A65 A72 1 A92 A101 4 A123 50 A143 A151 1 A173 1 A191 A201 1
297 A14 10 A32 A40 5382 A65 A75 4 A93 A102 2 A122 60 A143 A152 1 A172 1 A191 A202 1
298 A14 18 A32 A42 1627 A61 A73 3 A93 A101 4 A121 63 A143 A152 1 A173 1 A192 A201 1
299 A12 21 A34 A42 2814 A64 A74 3 A93 A101 2 A123 72 A143 A152 2 A173 1 A192 A201 1
300 A14 6 A32 A40 7857 A61 A71 1 A92 A101 4 A121 64 A143 A152 1 A171 1 A192 A201 1
301 A12 36 A30 A43 9479 A61 A73 4 A92 A101 1 A123 48 A143 A152 1 A173 1 A192 A201 2
302 A13 24 A34 A40 8808 A65 A74 4 A93 A101 2 A121 29 A141 A152 2 A172 2 A191 A201 2
303 A11 10 A34 A40 3488 A61 A74 4 A93 A102 3 A122 87 A143 A152 2 A173 1 A192 A201 1
304 A14 48 A34 A40 12994 A63 A73 2 A93 A101 2 A124 39 A141 A153 1 A173 1 A191 A201 2
305 A14 6 A32 A42 5945 A64 A73 4 A91 A101 2 A121 47 A143 A152 1 A173 1 A191 A201 1
306 A14 30 A32 A41 4431 A65 A74 2 A92 A101 4 A122 58 A142 A151 1 A172 1 A191 A201 1
307 A11 12 A32 A43 8784 A62 A72 4 A94 A101 3 A124 32 A143 A152 1 A172 1 A192 A201 2
308 A12 8 A32 A42 12607 A61 A73 3 A92 A101 4 A121 35 A143 A152 1 A173 1 A191 A201 2
309 A12 9 A32 A40 6471 A61 A73 4 A94 A101 4 A121 67 A143 A151 1 A172 1 A191 A201 1
310 A12 48 A32 A410 6690 A65 A71 3 A93 A101 4 A124 68 A141 A153 1 A171 1 A192 A201 1
311 A14 24 A32 A42 3914 A62 A73 4 A93 A101 1 A123 62 A142 A152 1 A173 1 A191 A201 1
312 A13 24 A32 A42 7491 A61 A72 2 A92 A101 4 A123 54 A143 A152 1 A173 1 A191 A201 1
313 A12 12 A32 A40 17168 A61 A74 2 A94 A101 3 A123 25 A141 A152 1 A172 1 A191 A201 2
314 A13 4 A32 A40 7885 A65 A72 1 A93 A101 2 A121 80 A143 A152 1 A172 2 A191 A202 1
315 A11 36 A31 A42 18119 A61 A75 4 A93 A101 4 A123 49 A141 A152 1 A173 1 A191 A201 2
316 A11 12 A32 A42 6979 A61 A73 2 A93 A103 3 A122 63 A143 A152 1 A172 2 A191 A201 1
317 A12 24 A32 A42 1377 A65 A73 1 A92 A101 4 A122 74 A143 A152 1 A172 1 A192 A201 1
318 A14 12 A34 A46 2242 A61 A73 4 A93 A101 2 A123 35 A143 A152 2 A173 1 A191 A201 1
319 A11 15 A33 A42 6384 A61 A75 1 A92 A101 4 A122 88 A143 A152 2 A172 1 A191 A201 1
320 A12 30 A34 A40 18986 A61 A71 4 A94 A101 2 A123 32 A143 A152 2 A174 1 A191 A201 2
321 A11 24 A32 A43 10043 A61 A72 4 A91 A101 3 A122 24 A143 A152 1 A173 1 A191 A201 2
322 A11 24 A32 A41 2804 A61 A74 2 A93 A101 1 A124 84 A143 A153 1 A174 1 A192 A201 1
323 A11 18 A32 A42 4061 A64 A73 4 A93 A101 2 A123 89 A143 A152 1 A173 1 A191 A201 1
324 A14 18 A34 A40 3096 A61 A73 4 A92 A101 3 A121 90 A143 A152 2 A173 1 A191 A201 1
325 A11 8 A34 A40 6843 A61 A74 1 A93 A101 4 A121 43 A143 A152 2 A172 1 A191 A202 1
326 A14 12 A34 A42 7034 A65 A75 2 A93 A101 4 A122 51 A143 A151 1 A173 1 A192 A201 1
327 A14 24 A32 A40 3706 A64 A74 4 A92 A101 3 A123 92 A143 A152 1 A173 2 A192 A201 1
328 A13 36 A32 A43 4427 A61 A75 4 A93 A101 2 A123 57 A143 A152 1 A173 1 A191 A201 1
329 A12 6 A32 A43 7754 A61 A75 4 A93 A101 4 A123 85 A143 A152 1 A173 2 A191 A201 1
330 A11 24 A34 A41 6350 A61 A71 2 A93 A101 4 A124 40 A143 A153 2 A174 1 A192 A201 1
331 A14 18 A34 A46 14096 A62 A73 4 A92 A101 2 A121 18 A143 A152 2 A173 1 A191 A201 2
332 A12 60 A32 A40 17120 A62 A72 4 A92 A101 2 A122 32 A143 A152 1 A174 1 A191 A201 2
333 A14 48 A34 A41 7706 A62 A73 2 A92 A101 4 A123 31 A141 A151 2 A172 1 A191 A201 2
334 A11 24 A30 A42 15289 A61 A75 3 A93 A101 4 A124 41 A141 A151 2 A173 2 A191 A201 2
335 A11 6 A34 A42 15200 A61 A73 1 A91 A101 4 A121 20 A143 A151 1 A174 1 A192 A201 2
336 A12 13 A32 A43 8963 A61 A72 2 A92 A103 4 A122 49 A143 A152 1 A172 1 A191 A201 1
337 A11 15 A32 A44 11407 A65 A73 4 A92 A101 2 A123 45 A143 A151 1 A173 1 A191 A201 2
338 A11 24 A32 A42 3616 A61 A73 4 A93 A101 4 A122 67 A143 A152 1 A173 1 A191 A201 1
339 A12 10 A32 A42 7161 A61 A73 4 A91 A101 2 A123 65 A143 A152 1 A172 1 A191 A201 1
340 A12 24 A34 A46 289 A61 A72 2 A92 A101 4 A124 58 A143 A153 2 A173 1 A192 A201 1
341 A11 21 A32 A42 2695 A61 A74 1 A92 A101 4 A123 86 A143 A151 1 A172 1 A191 A201 1
342 A12 18 A32 A43 4660 A63 A72 1 A94 A101 3 A121 60 A143 A151 1 A173 1 A191 A201 1
343 A12 18 A32 A49 7813 A61 A75 1 A93 A102 1 A121 45 A141 A152 1 A174 1 A192 A201 1
344 A13 10 A32 A40 7411 A61 A72 1 A93 A103 1 A122 63 A143 A152 1 A172 2 A191 A201 1
345 A14 15 A34 A43 8503 A61 A73 4 A92 A101 2 A123 48 A143 A152 1 A172 1 A191 A201 1
346 A12 13 A34 A43 1367 A61 A72 4 A93 A103 4 A121 88 A143 A152 2 A173 1 A191 A201 1
347 A12 24 A32 A43 7338 A63 A71 1 A92 A101 4 A124 48 A143 A151 1 A171 1 A191 A201 1
348 A14 6 A33 A49 4927 A62 A73 1 A93 A101 2 A121 82 A143 A152 2 A172 1 A191 A201 1
349 A12 9 A34 A46 12111 A64 A75 4 A93 A101 3 A124 39 A143 A153 2 A173 2 A191 A201 2
350 A14 9 A32 A44 8626 A61 A72 1 A92 A101 4 A121 70 A143 A151 1 A173 1 A192 A201 1
351 A12 9 A32 A42 7777 A61 A73 1 A92 A101 2 A123 18 A143 A152 1 A173 1 A191 A202 2
352 A14 18 A34 A41 4295 A65 A71 2 A93 A101 4 A124 73 A143 A152 1 A174 1 A192 A201 1
353 A11 12 A30 A43 10634 A61 A73 4 A93 A101 2 A122 31 A143 A151 2 A173 1 A192 A201 2
354 A14 10 A32 A46 1907 A63 A75 4 A93 A101 4 A124 41 A143 A153 1 A173 1 A192 A201 1
355 A12 24 A32 A40 16918 A61 A72 4 A93 A101 2 A121 48 A142 A152 1 A172 1 A191 A201 2
356 A14 12 A34 A43 8992 A65 A75 1 A93 A102 4 A121 39 A143 A152 1 A173 1 A192 A201 1
357 A14 36 A33 A43 10282 A61 A73 4 A93 A101 2 A123 39 A143 A152 2 A174 1 A192 A201 2
358 A14 12 A32 A43 2645 A61 A73 4 A94 A101 2 A121 65 A143 A152 1 A173 1 A191 A201 1
359 A11 30 A32 A42 14821 A61 A74 4 A92 A101 4 A121 45 A143 A151 1 A173 1 A191 A201 2
360 A12 18 A32 A46 3258 A65 A73 4 A93 A101 4 A124 35 A143 A153 1 A173 1 A191 A201 1
361 A13 12 A32 A43 4874 A65 A75 2 A93 A101 3 A123 98 A143 A152 1 A174 1 A191 A201 1
362 A13 12 A33 A40 1529 A61 A73 2 A92 A101 2 A123 91 A142 A152 2 A173 1 A192 A201 1
363 A14 6 A32 A42 1868 A61 A73 1 A94 A101 2 A122 81 A143 A151 1 A173 1 A191 A201 1
364 A11 18 A32 A42 14944 A61 A71 4 A93 A101 1 A123 28 A143 A152 1 A171 1 A191 A201 2
365 A14 12 A32 A49 3071 A61 A74 2 A93 A101 4 A123 67 A143 A152 1 A173 1 A192 A201 1
366 A14 18 A34 A41 3119 A61 A74 3 A93 A101 1 A123 76 A143 A152 2 A173 1 A191 A201 1
367 A11 18 A32 A42 2253 A61 A72 1 A92 A101 4 A123 42 A143 A151 1 A173 1 A191 A201 1
368 A11 36 A32 A42 11141 A61 A75 4 A93 A101 2 A123 25 A143 A152 1 A173 2 A191 A201 2
369 A12 18 A32 A42 4798 A61 A74 2 A92 A101 4 A121 57 A143 A151 1 A173 1 A191 A201 1
370 A14 36 A32 A40 3692 A65 A73 4 A93 A101 4 A121 41 A143 A152 1 A173 1 A191 A201 1
371 A14 18 A34 A43 1732 A61 A75 3 A93 A101 4 A123 74 A143 A152 2 A173 1 A192 A201 1
372 A14 10 A34 A42 8118 A61 A72 1 A92 A101 3 A121 93 A143 A151 2 A173 1 A191 A201 1
373 A14 60 A34 A40 6956 A65 A75 2 A93 A101 4 A124 66 A141 A153 1 A174 1 A192 A201 1
374 A12 60 A31 A410 16699 A62 A75 3 A92 A101 4 A124 20 A141 A153 2 A174 1 A192 A201 2
375 A11 48 A31 A49 15116 A61 A74 2 A92 A103 4 A123 49 A143 A151 1 A173 1 A191 A201 2
376 A14 18 A33 A43 1224 A61 A71 2 A94 A101 3 A121 60 A143 A152 2 A173 1 A191 A201 1
377 A14 7 A33 A43 1426 A65 A75 3 A93 A101 4 A124 72 A143 A153 1 A173 1 A191 A201 1
378 A12 36 A32 A40 13320 A61 A75 4 A93 A101 2 A124 22 A143 A153 1 A174 1 A192 A201 2
379 A14 6 A34 A40 5664 A62 A73 4 A92 A101 4 A123 82 A143 A152 2 A172 1 A191 A201 1
380 A11 20 A32 A42 6091 A65 A74 4 A93 A101 4 A123 74 A143 A152 1 A173 1 A192 A201 1
381 A12 18 A32 A41 14149 A61 A71 3 A92 A101 4 A124 19 A143 A153 1 A174 1 A192 A201 2
382 A14 22 A32 A40 3117 A65 A74 4 A92 A101 4 A122 93 A143 A151 1 A173 1 A191 A201 1
383 A13 12 A32 A40 6234 A61 A72 4 A93 A101 1 A121 55 A143 A152 1 A173 1 A191 A201 1
384 A14 30 A33 A49 6088 A62 A73 2 A93 A101 2 A122 88 A143 A152 2 A172 1 A191 A201 1
385 A14 18 A34 A43 4443 A61 A73 2 A92 A101 1 A123 40 A143 A152 2 A173 1 A191 A201 1
386 A14 18 A32 A43 1649 A65 A72 4 A92 A101 2 A121 86 A143 A151 1 A173 1 A192 A201 1
387 A12 18 A34 A42 8876 A61 A71 4 A93 A101 4 A122 64 A142 A152 2 A174 1 A192 A201 1
388 A12 15 A34 A49 788 A63 A73 2 A93 A101 4 A123 41 A141 A152 1 A173 1 A191 A201 1
389 A14 9 A32 A49 8593 A61 A74 3 A92 A101 2 A123 63 A143 A152 2 A173 1 A191 A201 1
390 A14 18 A32 A40 2903 A61 A73 2 A94 A101 2 A122 90 A143 A152 1 A174 1 A192 A201 1
391 A12 12 A32 A42 4400 A64 A72 1 A92 A101 4 A121 64 A143 A151 1 A172 1 A191 A201 1
392 A11 36 A32 A40 2193 A61 A74 2 A93 A101 4 A124 81 A141 A153 1 A174 2 A192 A201 1
393 A11 6 A34 A43 3443 A61 A74 1 A92 A101 4 A123 49 A143 A152 1 A173 1 A191 A201 1
394 A14 9 A34 A42 3496 A61 A71 2 A93 A101 3 A123 54 A143 A152 1 A174 1 A191 A201 1
395 A12 39 A33 A46 3268 A62 A74 2 A93 A101 3 A124 93 A143 A151 1 A173 1 A192 A201 1
396 A11 12 A32 A42 4931 A61 A71 3 A92 A101 4 A124 97 A143 A153 1 A174 1 A191 A201 1
397 A11 36 A34 A42 2344 A61 A73 3 A94 A101 2 A122 99 A143 A152 2 A173 1 A192 A201 1
398 A12 12 A32 A40 7867 A61 A75 1 A91 A101 1 A121 49 A143 A151 2 A173 1 A191 A201 2
399 A14 24 A34 A43 7259 A64 A73 4 A92 A101 1 A121 36 A143 A152 2 A172 1 A191 A201 1
400 A14 18 A32 A43 6240 A61 A72 3 A94 A101 4 A121 70 A143 A152 1 A173 1 A192 A201 1
401 A12 18 A34 A49 2472 A65 A73 4 A94 A101 4 A121 88 A141 A152 2 A173 1 A191 A201 1
402 A14 24 A33 A49 12464 A61 A72 2 A93 A101 2 A123 34 A141 A152 2 A173 1 A192 A201 2
403 A14 14 A33 A40 3388 A61 A73 4 A93 A101 2 A123 87 A143 A152 2 A172 1 A191 A201 1
404 A12 18 A33 A40 1480 A65 A75 4 A93 A101 4 A123 75 A143 A152 1 A173 2 A191 A201 1
405 A12 24 A32 A43 18256 A61 A72 1 A94 A101 1 A122 19 A143 A152 1 A173 1 A192 A201 2
406 A14 24 A34 A41 8202 A65 A74 4 A93 A101 4 A123 94 A143 A152 2 A173 2 A192 A201 1
407 A11 15 A32 A43 5268 A61 A72 4 A94 A101 2 A121 65 A143 A152 1 A173 1 A191 A202 1
408 A14 24 A32 A43 2235 A63 A75 3 A91 A101 2 A123 65 A143 A152 1 A174 1 A192 A201 1
409 A13 12 A34 A40 13191 A63 A74 4 A94 A101 2 A121 18 A143 A152 3 A173 1 A192 A201 2
410 A12 24 A32 A43 563 A61 A75 4 A92 A101 4 A123 93 A143 A152 1 A173 1 A192 A201 1
411 A14 33 A34 A41 6707 A61 A74 3 A93 A101 2 A123 49 A143 A152 2 A174 1 A192 A201 1
412 A14 12 A34 A49 9995 A61 A71 4 A93 A101 2 A123 31 A142 A152 2 A174 1 A192 A201 2
413 A14 10 A32 A40 277 A63 A73 3 A93 A101 2 A124 45 A143 A151 1 A172 2 A191 A202 1
414 A11 24 A32 A40 10166 A65 A73 4 A92 A101 2 A122 30 A143 A152 1 A173 1 A191 A201 2
415 A14 36 A34 A41 5730 A61 A75 2 A93 A101 2 A122 87 A143 A152 2 A173 2 A192 A201 1
416 A11 12 A32 A40 8071 A61 A72 4 A93 A101 1 A121 28 A143 A152 1 A172 2 A191 A201 2
417 A11 18 A33 A46 6282 A65 A73 1 A92 A101 2 A123 70 A143 A151 2 A173 1 A192 A201 1
418 A14 21 A32 A40 8158 A63 A74 1 A92 A101 2 A123 84 A141 A152 1 A174 1 A191 A201 1
419 A12 18 A32 A40 8160 A65 A73 4 A92 A101 2 A122 46 A143 A152 1 A173 1 A191 A201 2
420 A14 15 A32 A40 938 A64 A74 2 A92 A101 3 A123 82 A143 A151 1 A173 1 A191 A201 1
421 A12 12 A32 A41 8573 A65 A73 4 A93 A101 2 A123 66 A143 A152 1 A173 1 A191 A201 1
422 A12 12 A34 A40 6507 A61 A74 2 A93 A101 3 A121 70 A143 A152 2 A172 2 A191 A201 1
423 A14 21 A33 A42 3792 A62 A74 4 A93 A101 3 A121 70 A143 A152 2 A174 1 A191 A201 1
424 A12 12 A32 A42 19901 A65 A75 1 A92 A101 2 A122 20 A141 A152 1 A173 1 A192 A201 2
425 A12 18 A32 A41 1762 A61 A73 1 A94 A101 3 A123 48 A143 A151 1 A173 1 A192 A201 1
426 A14 28 A34 A43 689 A61 A75 4 A93 A101 2 A123 61 A143 A152 2 A173 1 A191 A201 1
427 A14 18 A34 A43 3533 A64 A73 4 A93 A101 3 A121 99 A143 A152 2 A173 1 A191 A201 1
428 A14 9 A32 A42 2182 A61 A75 1 A93 A101 4 A123 98 A143 A152 1 A173 1 A191 A201 1
429 A11 18 A34 A45 12220 A61 A71 2 A92 A101 4 A124 27 A143 A153 3 A171 2 A191 A201 2
430 A14 5 A32 A49 7379 A61 A74 1 A93 A101 4 A121 47 A143 A152 1 A172 1 A191 A201 1
431 A12 24 A32 A410 15222 A61 A73 2 A93 A102 3 A123 21 A141 A152 2 A174 1 A192 A201 2
432 A11 6 A34 A42 5668 A61 A71 4 A93 A101 4 A124 39 A143 A153 3 A174 1 A192 A201 1
433 A14 24 A34 A45 909 A61 A73 4 A91 A101 2 A121 93 A143 A152 2 A173 1 A192 A201 1
434 A11 9 A32 A42 6035 A61 A73 3 A93 A101 2 A121 91 A143 A152 1 A173 1 A191 A201 1
435 A12 12 A32 A43 8528 A65 A73 2 A94 A101 1 A121 31 A143 A152 1 A173 1 A192 A201 2
436 A14 6 A32 A45 1132 A63 A74 2 A94 A101 4 A121 86 A143 A151 1 A172 1 A191 A201 1
437 A14 24 A34 A40 8194 A64 A75 4 A92 A101 4 A121 82 A143 A152 2 A173 1 A192 A201 1
438 A11 42 A34 A45 3145 A61 A71 4 A93 A102 4 A123 87 A143 A152 2 A171 1 A191 A201 1
439 A13 12 A31 A49 14214 A61 A72 4 A92 A101 1 A121 34 A143 A152 1 A171 1 A191 A201 2
440 A14 12 A32 A40 8696 A61 A75 4 A93 A101 4 A123 82 A143 A152 1 A174 1 A192 A201 1
441 A11 12 A32 A42 3939 A61 A73 2 A92 A102 3 A122 61 A143 A152 1 A173 1 A191 A201 1
442 A12 20 A33 A410 724 A61 A73 2 A93 A101 3 A123 91 A141 A152 2 A173 1 A192 A201 1
443 A14 12 A32 A46 15374 A61 A75 4 A93 A101 4 A123 35 A141 A152 1 A172 2 A191 A201 2
444 A12 48 A34 A42 13942 A61 A73 2 A92 A101 3 A123 26 A143 A152 1 A174 1 A192 A201 2
445 A14 9 A34 A46 4060 A65 A75 4 A92 A101 4 A122 43 A143 A151 2 A172 1 A191 A201 1
446 A11 36 A32 A40 12574 A61 A72 4 A92 A101 4 A123 37 A143 A152 1 A173 1 A192 A201 2
447 A12 7 A32 A43 6916 A61 A73 2 A93 A103 2 A121 55 A143 A152 1 A173 1 A191 A201 1
448 A13 12 A32 A42 654 A65 A75 3 A92 A101 4 A121 77 A143 A152 1 A174 1 A192 A201 1
449 A12 15 A33 A45 16580 A64 A73 3 A94 A101 3 A122 31 A142 A152 2 A173 1 A191 A201 2
450 A14 36 A34 A41 687 A65 A73 4 A93 A101 2 A123 63 A143 A152 1 A174 1 A192 A201 1
451 A14 6 A32 A43 4477 A61 A73 3 A92 A101 1 A121 64 A143 A152 1 A173 1 A191 A201 1
452 A14 12 A30 A42 5882 A61 A75 2 A93 A101 4 A122 44 A143 A152 2 A173 1 A191 A201 1
453 A14 24 A32 A41 836 A61 A75 4 A93 A101 4 A123 68 A143 A152 1 A174 1 A192 A201 1
454 A11 24 A32 A40 12485 A61 A74 2 A93 A102 3 A122 32 A143 A152 1 A173 1 A192 A201 2
455 A14 24 A32 A41 6671 A61 A72 4 A92 A101 1 A124 55 A143 A152 1 A174 1 A192 A201 1
456 A11 11 A34 A40 4488 A61 A73 2 A93 A101 2 A121 89 A143 A151 2 A173 2 A191 A201 1
457 A11 12 A32 A41 11514 A61 A75 3 A93 A101 4 A124 19 A143 A153 1 A173 1 A192 A201 2
458 A11 6 A32 A44 5169 A61 A72 4 A92 A101 1 A121 37 A143 A152 1 A173 1 A191 A201 1
459 A14 18 A32 A43 1475 A61 A72 3 A93 A101 2 A123 94 A143 A152 1 A173 1 A192 A201 1
460 A11 36 A32 A42 6267 A61 A73 1 A93 A103 2 A122 37 A143 A152 1 A173 2 A191 A201 1
461 A11 15 A32 A40 5382 A61 A72 2 A93 A101 3 A121 93 A143 A152 1 A173 1 A191 A201 1
462 A12 12 A32 A42 7870 A61 A72 3 A92 A101 1 A121 87 A143 A151 1 A174 1 A191 A201 1
463 A12 12 A32 A48 6816 A65 A75 4 A93 A101 4 A122 47 A143 A152 2 A173 1 A191 A201 1
464 A14 18 A32 A49 6115 A61 A74 4 A93 A101 1 A123 86 A142 A152 2 A173 1 A192 A201 1
465 A11 24 A32 A41 5130 A61 A73 3 A93 A103 4 A124 56 A141 A152 1 A173 2 A192 A201 1
466 A11 24 A33 A43 7406 A61 A72 4 A92 A101 2 A123 23 A143 A151 1 A172 1 A192 A201 2
467 A14 48 A33 A43 7893 A65 A75 3 A93 A101 3 A123 73 A141 A152 2 A173 2 A191 A201 1
468 A14 33 A33 A49 7183 A61 A73 2 A92 A101 2 A123 44 A143 A152 2 A173 1 A192 A201 1
469 A14 24 A33 A41 6975 A61 A74 3 A93 A101 3 A123 45 A143 A152 2 A172 1 A192 A201 1
470 A12 24 A32 A43 16229 A62 A72 3 A94 A101 2 A123 19 A143 A151 1 A173 1 A192 A201 2
471 A11 6 A32 A46 18026 A61 A72 4 A92 A101 4 A122 37 A143 A152 1 A173 1 A191 A201 2
472 A11 9 A32 A40 12158 A61 A73 4 A93 A101 3 A123 21 A143 A152 1 A172 1 A191 A201 2
473 A14 6 A32 A48 6621 A65 A71 4 A93 A101 4 A122 48 A143 A152 1 A174 2 A192 A201 1
474 A12 18 A34 A43 19732 A61 A73 4 A94 A101 2 A123 28 A143 A152 1 A173 1 A191 A201 2
475 A11 18 A30 A42 18779 A61 A72 1 A92 A101 4 A122 25 A143 A151 1 A173 1 A191 A201 2
476 A14 39 A32 A41 907 A63 A73 4 A93 A101 4 A123 45 A143 A152 1 A173 1 A191 A201 1
477 A13 24 A32 A43 1803 A61 A74 4 A93 A101 2 A123 56 A141 A152 1 A173 1 A191 A201 1
478 A12 12 A32 A49 6945 A62 A74 3 A93 A101 4 A121 58 A143 A152 1 A172 1 A191 A201 1
479 A11 15 A34 A42 2332 A61 A75 4 A93 A101 4 A123 40 A143 A152 2 A173 2 A192 A201 1
480 A12 12 A34 A43 275 A61 A73 1 A92 A101 1 A121 92 A143 A152 1 A172 1 A191 A201 1
481 A12 24 A32 A40 4068 A61 A72 4 A93 A101 1 A122 99 A143 A152 1 A173 1 A191 A201 1
